partner	patient_id	center	x	y	complete_proteins
"CANELLAS_CORE_HRC"	"UKSH_patient1"	"UKSH"	0.072027780334189	-0.332975704372738	FALSE
"CANELLAS_CORE_HRC"	"UKSH_patient38"	"UKSH"	0.848967830343619	0.152450258940913	FALSE
"CANELLAS_CORE_HRC"	"UKSH_patient16"	"UKSH"	-0.41178619150143	-0.139183967432445	FALSE
"CANELLAS_CORE_HRC"	"UKSH_patient33"	"UKSH"	-0.219627393137058	0.160457202427333	FALSE
"CANELLAS_CORE_HRC"	"UKSH_patient11"	"UKSH"	-0.335446395366281	-0.0042483487099397	FALSE
"CANELLAS_CORE_HRC"	"UKSH_patient12"	"UKSH"	-0.123073181603208	-0.00546861665081521	FALSE
"CANELLAS_CORE_HRC"	"UKSH_patient42"	"UKSH"	-0.103512848756861	0.258794421302642	FALSE
"CANELLAS_CORE_HRC"	"UKSH_patient40"	"UKSH"	0.450120726765363	0.212302726924837	FALSE
"CANELLAS_CORE_HRC"	"UKSH_patient25"	"UKSH"	0.968665739569491	0.212457026309012	TRUE
"CANELLAS_CORE_HRC"	"UKSH_patient5"	"UKSH"	0.0255543118352773	-0.277126283336467	FALSE
"CANELLAS_CORE_HRC"	"UKSH_patient26"	"UKSH"	0.645602388506789	-0.226740695362685	FALSE
"CANELLAS_CORE_HRC"	"UKSH_patient31"	"UKSH"	-0.586626326324632	0.347544218715795	FALSE
"CANELLAS_CORE_HRC"	"UKSH_patient9"	"UKSH"	-0.0210208136277638	-0.0315108332612815	FALSE
"CANELLAS_CORE_HRC"	"UKSH_patient24"	"UKSH"	0.523896476887758	0.863194196880599	FALSE
"CANELLAS_CORE_HRC"	"UKSH_patient15"	"UKSH"	1.41798306930476	0.863160361927774	FALSE
"CANELLAS_CORE_HRC"	"UKSH_patient18"	"UKSH"	0.631453731376316	0.635144706211703	FALSE
"CANELLAS_CORE_HRC"	"UKSH_patient29"	"UKSH"	1.22795989647497	1.06107660830276	FALSE
"CANELLAS_CORE_HRC"	"UKSH_patient19"	"UKSH"	-0.0149101036301138	-0.0499817062722565	FALSE
"CANELLAS_CORE_HRC"	"UKSH_patient21"	"UKSH"	-0.291161977179915	-0.202753726746375	FALSE
"CANELLAS_CORE_HRC"	"UKSH_patient36"	"UKSH"	0.633440369321437	0.688713197448501	FALSE
"CANELLAS_CORE_HRC"	"Syd_patient9"	"Sydney"	0.0909381019298318	-1.03190364887426	FALSE
"CANELLAS_CORE_HRC"	"Syd_patient35"	"Sydney"	-0.42442671342473	-0.864027548872855	TRUE
"CANELLAS_CORE_HRC"	"Syd_patient44"	"Sydney"	0.253758160386396	0.756244863063543	TRUE
"CANELLAS_CORE_HRC"	"Syd_patient14"	"Sydney"	-0.463972479122757	-0.463959551336587	FALSE
"CANELLAS_CORE_HRC"	"Syd_patient39"	"Sydney"	0.165958054846681	-0.152862134231584	FALSE
"CANELLAS_CORE_HRC"	"Syd_patient46"	"Sydney"	0.00759729019484151	-0.832389876903333	TRUE
"CANELLAS_CORE_HRC"	"Syd_patient54"	"Sydney"	-0.0507511880421549	-0.126400073921998	FALSE
"CANELLAS_CORE_HRC"	"Syd_patient33"	"Sydney"	0.214937167030041	0.234680130515034	FALSE
"CANELLAS_CORE_HRC"	"Syd_patient23"	"Sydney"	-0.744942672130419	-0.795107185024239	FALSE
"CANELLAS_CORE_HRC"	"Syd_patient25"	"Sydney"	-0.200805571889775	-0.9415554697759	FALSE
"CANELLAS_CORE_HRC"	"Syd_patient40"	"Sydney"	-0.290665263535582	-0.710191611571603	FALSE
"CANELLAS_CORE_HRC"	"Syd_patient32"	"Sydney"	0.156561807191847	-0.690157818681122	TRUE
"CANELLAS_CORE_HRC"	"UKSH_patient7"	"UKSH"	0.466748405133772	0.0876678416302815	FALSE
"CANELLAS_CORE_HRC"	"UKSH_patient30"	"UKSH"	-0.514757297757781	-0.388594926289549	FALSE
"CANELLAS_CORE_HRC"	"UKSH_patient14"	"UKSH"	-0.666790901181692	-0.249569390562961	FALSE
"CANELLAS_CORE_HRC"	"UKSH_patient39"	"UKSH"	0.698607086082911	0.847283968096857	TRUE
"CANELLAS_CORE_HRC"	"Syd_patient42"	"Sydney"	-0.522650553064045	-0.559142291519152	FALSE
"CANELLAS_CORE_HRC"	"Syd_patient41"	"Sydney"	-0.369413906673845	-0.314133835839922	FALSE
"CANELLAS_CORE_HRC"	"Syd_patient43"	"Sydney"	-1.39762711197761	-1.11523247195027	FALSE
"CANELLAS_CORE_HRC"	"Syd_patient38"	"Sydney"	-0.788203117120109	-0.452842453517359	FALSE
"CANELLAS_CORE_HRC"	"Syd_patient11"	"Sydney"	-1.42404888821555	-1.15368646340562	FALSE
"CANELLAS_CORE_HRC"	"Syd_patient15"	"Sydney"	-0.453690824154978	-0.448230809337813	FALSE
"CANELLAS_CORE_HRC"	"Syd_patient30"	"Sydney"	-0.368370021961208	-0.30232885145353	FALSE
"CANELLAS_CORE_HRC"	"Syd_patient22"	"Sydney"	-0.0504062002471638	-0.372353818509744	TRUE
"CANELLAS_CORE_HRC"	"UKSH_patient3"	"UKSH"	-0.363843456076865	-0.574471248905788	FALSE
"CANELLAS_CORE_HRC"	"UKSH_patient27"	"UKSH"	-0.29327617421855	-0.0119618593804668	FALSE
"CANELLAS_CORE_HRC"	"UKSH_patient41"	"UKSH"	-0.57653942746967	-0.038296587221383	FALSE
"CANELLAS_CORE_HRC"	"UKSH_patient17"	"UKSH"	-0.150886780682364	-0.181026966526089	FALSE
"CANELLAS_CORE_HRC"	"UKSH_patient35"	"UKSH"	-0.0618002851941395	-0.346478532847477	FALSE
"CANELLAS_CORE_HRC"	"UKSH_patient22"	"UKSH"	-0.531803237936105	-0.591173520140583	FALSE
"CANELLAS_CORE_HRC"	"UKSH_patient37"	"UKSH"	-0.849254293948071	-0.637076478289862	FALSE
"CANELLAS_CORE_HRC"	"UKSH_patient34"	"UKSH"	-0.378091379550676	-0.598541375634121	FALSE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"Syd_patient3"	"Sydney"	0.353879460573607	0.399170045103231	TRUE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"Syd_patient2"	"Sydney"	-0.380330569289255	0.250783998966952	TRUE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"Syd_patient5"	"Sydney"	0.29773010321049	0.201458243225694	TRUE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"Syd_patient7"	"Sydney"	0.575027529044863	0.864802319568863	TRUE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"Syd_patient1"	"Sydney"	-0.14215467142138	0.055731540441027	TRUE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"Syd_patient4"	"Sydney"	0.645676901085325	0.487459268740801	TRUE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"Syd_patient6"	"Sydney"	0.409923169397002	-0.700242651431553	TRUE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"Syd_patient8"	"Sydney"	-0.0107910615619871	1.03319553080776	TRUE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"Syd_patient52"	"Sydney"	0.509428944229609	0.445950768234157	TRUE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"Syd_patient36"	"Sydney"	-0.0444732279181963	-0.717188968631653	TRUE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"Syd_patient45"	"Sydney"	-0.577530058446448	1.18266913376335	TRUE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"Syd_patient12"	"Sydney"	0.0863313876424889	-0.0890113003529283	TRUE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"Syd_patient13"	"Sydney"	0.0651413097711706	0.7517248783448	TRUE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"Syd_patient47"	"Sydney"	-0.0900304913339792	-0.645504860442823	TRUE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"Syd_patient51"	"Sydney"	-0.178145059922182	-0.501693936781061	TRUE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"Syd_patient31"	"Sydney"	-0.146610906408105	-0.312016285230328	TRUE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"Syd_patient49"	"Sydney"	0.454160781702916	0.00536674530027727	TRUE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"Syd_patient53"	"Sydney"	0.617112441851938	1.2890667936146	TRUE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"Syd_patient26"	"Sydney"	0.021276449784441	0.0504764362768136	TRUE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"Syd_patient20"	"Sydney"	-0.136187769798249	0.534697727187501	TRUE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"Syd_patient19"	"Sydney"	0.861834980910396	-0.215605327846933	TRUE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"Syd_patient48"	"Sydney"	0.545806356393791	0.275379989091492	TRUE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"Syd_patient29"	"Sydney"	1.02326804218072	0.916725558474992	TRUE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"Syd_patient34"	"Sydney"	0.111955216848273	0.617675781159559	TRUE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"Syd_patient37"	"Sydney"	0.451749793623566	0.343939997178789	TRUE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"Syd_patient24"	"Sydney"	0.463506172198796	1.0721538734332	TRUE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"Syd_patient10"	"Sydney"	0.340300692919664	0.193138394087785	TRUE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"Syd_patient17"	"Sydney"	-0.086494690216331	0.213974488420451	TRUE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"Ind_patient2"	"UKE"	0.00704707454651883	-0.358901717501253	FALSE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"Ind_patient3"	"UKE"	0.285945413447436	0.0878147651121003	FALSE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"Ind_patient6"	"UKE"	0.128856051869612	0.336805426672619	TRUE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"Ind_patient12"	"UKE"	-0.120352756134044	-1.17136769968351	TRUE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"Ind_patient1"	"UKE"	-0.548790093747919	0.359484105967402	FALSE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"Ind_patient15"	"UKE"	0.417103271877053	-0.139015787064065	TRUE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"Ind_patient10"	"UKE"	0.133205988707443	0.0434644095904483	TRUE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"Ind_patient11"	"UKE"	0.155815467000501	0.654904544751808	FALSE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"Ind_patient5"	"UKE"	0.00176544462845302	0.241186404757758	FALSE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"Ind_patient17"	"UKE"	0.142056995595932	-0.431953885498913	TRUE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"Ind_patient7"	"UKE"	0.143457484393854	-0.309456958277457	FALSE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"Ind_patient8"	"UKE"	0.41463652401192	-0.297951605168122	TRUE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"Ind_patient14"	"UKE"	-0.0239000276546489	0.200227871928946	FALSE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"UKSH_patient16"	"UKSH"	-0.337778110520896	0.050486801343068	FALSE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"UKSH_patient33"	"UKSH"	-0.0618690180427367	-0.423494693403097	FALSE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"UKSH_patient12"	"UKSH"	-0.116189526010251	0.392869115514232	FALSE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"UKSH_patient40"	"UKSH"	0.197272200916628	0.0300660997376945	FALSE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"UKSH_patient31"	"UKSH"	-0.442322858867979	-0.209291205840617	FALSE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"UKSH_patient24"	"UKSH"	0.629339026819565	0.524229178038159	FALSE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"Syd_patient44"	"Sydney"	0.353612798759115	0.460389598052004	TRUE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"Syd_patient39"	"Sydney"	0.21297935234823	-0.346625423989592	FALSE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"Syd_patient25"	"Sydney"	-0.317779943978101	0.54870081714328	FALSE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"Syd_patient32"	"Sydney"	-0.216016360425796	-1.35651065420527	TRUE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"Syd_patient41"	"Sydney"	-0.38930197966548	-0.0841320340148403	TRUE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"Syd_patient15"	"Sydney"	-0.542803618584304	-0.4984133357764	FALSE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"Syd_patient30"	"Sydney"	-0.261236262811091	-0.0150375460705176	FALSE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"Syd_patient22"	"Sydney"	-0.137157240585686	-0.115294060153186	TRUE
"REACTOME_TIGHT_JUNCTION_INTERACTIONS"	"UKSH_patient37"	"UKSH"	-0.507189108719362	0.380204456061774	FALSE
"HALLMARK_E2F_TARGETS"	"Syd_patient3"	"Sydney"	0.394212664040582	0.552691069830669	TRUE
"HALLMARK_E2F_TARGETS"	"Syd_patient2"	"Sydney"	-0.348886734766338	1.25157475185228	TRUE
"HALLMARK_E2F_TARGETS"	"Syd_patient5"	"Sydney"	0.276096999168857	0.693940515113326	TRUE
"HALLMARK_E2F_TARGETS"	"Syd_patient7"	"Sydney"	0.676918539960656	0.73772537992917	TRUE
"HALLMARK_E2F_TARGETS"	"Syd_patient1"	"Sydney"	-0.100478212019166	1.08195083218843	TRUE
"HALLMARK_E2F_TARGETS"	"Syd_patient4"	"Sydney"	0.614639074679968	-0.0415855579548748	TRUE
"HALLMARK_E2F_TARGETS"	"Syd_patient6"	"Sydney"	0.410473720181925	0.18384906695017	TRUE
"HALLMARK_E2F_TARGETS"	"Syd_patient8"	"Sydney"	-0.0131640079828351	0.104830890899991	TRUE
"HALLMARK_E2F_TARGETS"	"Syd_patient52"	"Sydney"	0.516531108924994	0.366799631792775	TRUE
"HALLMARK_E2F_TARGETS"	"Syd_patient36"	"Sydney"	-0.0296622145219456	-0.0603971574531907	TRUE
"HALLMARK_E2F_TARGETS"	"Syd_patient45"	"Sydney"	-0.49426250497735	0.881103632008265	TRUE
"HALLMARK_E2F_TARGETS"	"Syd_patient12"	"Sydney"	0.10547228848168	0.491371986706984	TRUE
"HALLMARK_E2F_TARGETS"	"Syd_patient13"	"Sydney"	0.0684382863529032	0.585610224858706	TRUE
"HALLMARK_E2F_TARGETS"	"Syd_patient47"	"Sydney"	-0.130287881481257	0.0456879672033818	TRUE
"HALLMARK_E2F_TARGETS"	"Syd_patient51"	"Sydney"	-0.157375441804872	-0.0744111267177531	TRUE
"HALLMARK_E2F_TARGETS"	"Syd_patient31"	"Sydney"	-0.125917852089075	-0.102072916351114	TRUE
"HALLMARK_E2F_TARGETS"	"Syd_patient49"	"Sydney"	0.330159074050472	0.173163408077963	TRUE
"HALLMARK_E2F_TARGETS"	"Syd_patient53"	"Sydney"	0.642610482849775	0.211418305430226	TRUE
"HALLMARK_E2F_TARGETS"	"Syd_patient26"	"Sydney"	0.0903013632207662	0.643859711870245	TRUE
"HALLMARK_E2F_TARGETS"	"Syd_patient20"	"Sydney"	-0.136701473038277	0.0749887568922245	TRUE
"HALLMARK_E2F_TARGETS"	"Syd_patient28"	"Sydney"	0.261013026664967	0.185660106885983	TRUE
"HALLMARK_E2F_TARGETS"	"Syd_patient19"	"Sydney"	0.853463400853073	0.012421544068537	TRUE
"HALLMARK_E2F_TARGETS"	"Syd_patient48"	"Sydney"	0.554815634068529	0.636917612942475	TRUE
"HALLMARK_E2F_TARGETS"	"Syd_patient29"	"Sydney"	0.9855629056804	0.0370510578001103	FALSE
"HALLMARK_E2F_TARGETS"	"Syd_patient34"	"Sydney"	0.148558874130153	0.797369554869042	TRUE
"HALLMARK_E2F_TARGETS"	"Syd_patient21"	"Sydney"	0.0680558820253686	0.420180506221025	TRUE
"HALLMARK_E2F_TARGETS"	"Syd_patient37"	"Sydney"	0.45432793414542	-0.343896449408436	FALSE
"HALLMARK_E2F_TARGETS"	"Syd_patient24"	"Sydney"	0.461232102109774	0.192062244328204	FALSE
"HALLMARK_E2F_TARGETS"	"Syd_patient10"	"Sydney"	0.333377230050964	0.304602855225034	TRUE
"HALLMARK_E2F_TARGETS"	"Syd_patient17"	"Sydney"	-0.0911734555729688	0.357184089175319	TRUE
"HALLMARK_E2F_TARGETS"	"Ind_patient2"	"UKE"	0.0175544688682786	-0.257119656562738	FALSE
"HALLMARK_E2F_TARGETS"	"Ind_patient3"	"UKE"	0.295227413701742	0.171412359701683	FALSE
"HALLMARK_E2F_TARGETS"	"Ind_patient13"	"UKE"	0.271726306794766	0.438117544875652	TRUE
"HALLMARK_E2F_TARGETS"	"Ind_patient6"	"UKE"	0.134733859447633	0.705301392008888	FALSE
"HALLMARK_E2F_TARGETS"	"Ind_patient16"	"UKE"	0.0148272448857784	0.235543818815012	FALSE
"HALLMARK_E2F_TARGETS"	"Ind_patient9"	"UKE"	-0.222844994390862	-0.093346212580233	FALSE
"HALLMARK_E2F_TARGETS"	"Ind_patient12"	"UKE"	-0.1932551515788	-0.0493544322880336	FALSE
"HALLMARK_E2F_TARGETS"	"Ind_patient1"	"UKE"	-0.493001308924636	-0.235481301068433	FALSE
"HALLMARK_E2F_TARGETS"	"Ind_patient4"	"UKE"	-0.24548667173848	0.236022397296874	FALSE
"HALLMARK_E2F_TARGETS"	"Ind_patient15"	"UKE"	0.376689470287779	-0.00768325025264642	FALSE
"HALLMARK_E2F_TARGETS"	"Ind_patient10"	"UKE"	0.169193328567424	0.536573910048841	TRUE
"HALLMARK_E2F_TARGETS"	"Ind_patient11"	"UKE"	0.179632180186934	0.025043338707087	FALSE
"HALLMARK_E2F_TARGETS"	"Ind_patient5"	"UKE"	-0.0139484524571159	0.037689131142604	FALSE
"HALLMARK_E2F_TARGETS"	"Ind_patient17"	"UKE"	0.131865349790875	-0.202415023034195	FALSE
"HALLMARK_E2F_TARGETS"	"Ind_patient7"	"UKE"	0.156934806601452	0.0556192357717712	FALSE
"HALLMARK_E2F_TARGETS"	"Ind_patient8"	"UKE"	0.380712939448948	-0.0218771958989814	FALSE
"HALLMARK_E2F_TARGETS"	"Ind_patient18"	"UKE"	0.185905505525521	-0.368926720202763	FALSE
"HALLMARK_E2F_TARGETS"	"Ind_patient14"	"UKE"	-0.0655503271215001	0.0878158132286099	FALSE
"HALLMARK_E2F_TARGETS"	"UKSH_patient16"	"UKSH"	-0.397094642184183	0.0652311145001731	FALSE
"HALLMARK_E2F_TARGETS"	"UKSH_patient33"	"UKSH"	0.0325016832142507	0.266124578046151	FALSE
"HALLMARK_E2F_TARGETS"	"UKSH_patient12"	"UKSH"	-0.0732569745177647	0.184062646829096	FALSE
"HALLMARK_E2F_TARGETS"	"UKSH_patient40"	"UKSH"	0.210331880014177	0.169614561402522	FALSE
"HALLMARK_E2F_TARGETS"	"UKSH_patient25"	"UKSH"	0.918179411813948	-0.163906062659852	FALSE
"HALLMARK_E2F_TARGETS"	"UKSH_patient26"	"UKSH"	0.574443011940345	-0.21711476021809	FALSE
"HALLMARK_E2F_TARGETS"	"UKSH_patient31"	"UKSH"	-0.464683694532752	0.61307577889824	FALSE
"HALLMARK_E2F_TARGETS"	"UKSH_patient9"	"UKSH"	0.0891889647284669	-0.00646028126228455	FALSE
"HALLMARK_E2F_TARGETS"	"UKSH_patient24"	"UKSH"	0.59614253211313	0.469466425676969	FALSE
"HALLMARK_E2F_TARGETS"	"UKSH_patient36"	"UKSH"	0.586213984335368	0.267331051298988	FALSE
"HALLMARK_E2F_TARGETS"	"Syd_patient9"	"Sydney"	-0.426978440939731	-0.969398380392093	FALSE
"HALLMARK_E2F_TARGETS"	"Syd_patient35"	"Sydney"	-0.526543370129318	-1.76686715070331	FALSE
"HALLMARK_E2F_TARGETS"	"Syd_patient44"	"Sydney"	0.362214040571051	-0.255642060677806	TRUE
"HALLMARK_E2F_TARGETS"	"Syd_patient14"	"Sydney"	-0.739225028821891	-1.25030739505368	FALSE
"HALLMARK_E2F_TARGETS"	"Syd_patient39"	"Sydney"	0.300943623632206	-0.146439992966581	FALSE
"HALLMARK_E2F_TARGETS"	"Syd_patient46"	"Sydney"	-0.326692227482435	-0.164147135288841	FALSE
"HALLMARK_E2F_TARGETS"	"Syd_patient54"	"Sydney"	0.0546020057756286	0.0418235977806382	FALSE
"HALLMARK_E2F_TARGETS"	"Syd_patient33"	"Sydney"	0.190329874957473	-1.1693864468473	FALSE
"HALLMARK_E2F_TARGETS"	"Syd_patient23"	"Sydney"	-1.02145756915668	-1.23985558994916	FALSE
"HALLMARK_E2F_TARGETS"	"Syd_patient25"	"Sydney"	-0.286662894815556	-0.726730023560512	FALSE
"HALLMARK_E2F_TARGETS"	"Syd_patient40"	"Sydney"	-0.544884847056208	-0.91949602333725	FALSE
"HALLMARK_E2F_TARGETS"	"Syd_patient32"	"Sydney"	-0.161314625937013	-0.0065931767479219	FALSE
"HALLMARK_E2F_TARGETS"	"UKSH_patient39"	"UKSH"	0.431190648902454	-0.0141168279681713	FALSE
"HALLMARK_E2F_TARGETS"	"Syd_patient42"	"Sydney"	-0.612139440386929	-0.101647664989649	TRUE
"HALLMARK_E2F_TARGETS"	"Syd_patient41"	"Sydney"	-0.361518221892123	0.24562155612861	TRUE
"HALLMARK_E2F_TARGETS"	"Syd_patient43"	"Sydney"	-1.21493651073523	-1.22766475207668	FALSE
"HALLMARK_E2F_TARGETS"	"Syd_patient38"	"Sydney"	-0.606882126045345	-0.548561645420039	FALSE
