dataset	normalization	model	gene	logFC	logCPM	F	PValue	q_genome	q_junction	approximate_QL_Wald_low	approximate_QL_Wald_high	approximate_QL_SE	count_eligible
"same_section"	"TMM"	"source_adjusted"	"PRKCI"	-0.263342863595632	5.60566230693705	0.293721892873811	0.595118136576027	0.878151742384694	0.714141763891233	-1.36209199779406	0.835406270602795	0.519412976214031	TRUE
"same_section"	"TMM"	"unadjusted"	"CLDN1"	-0.232521161456882	7.33654358986833	1.54639704635061	0.231238261084927	0.50596405443342	0.369981217735883	-0.676423049952403	0.21138072703864	0.209728262563703	TRUE
"same_section"	"TMM"	"unadjusted"	"CLDN10"	-0.391573204805617	3.87682512296932	1.09336564144863	0.310160129381349	0.583932309293176	0.391781216060652	-1.23423054191442	0.451084132303182	0.399836565342744	TRUE
"same_section"	"TMM"	"unadjusted"	"CLDN11"	0.0871436337361001	3.46948607632738	0.110393747085883	0.743482034546798	0.876839392955281	0.743482034546798	-0.50406549075244	0.67835275822464	0.281681132861912	TRUE
"same_section"	"TMM"	"unadjusted"	"CLDN12"	0.628834320825638	6.38048809576816	14.2393353316321	0.00156451689887194	0.033803867429657	0.0187742027864633	0.238095189171069	1.01957345248021	0.184902819188676	TRUE
"same_section"	"TMM"	"unadjusted"	"CLDN14"	-0.857955921338491	2.17151399261967	8.55371065008231	0.00921506368628761	0.0958037513956544	0.0368602547451504	-1.49227344971042	-0.223638392966566	0.301400516781475	TRUE
"same_section"	"TMM"	"unadjusted"	"CLDN15"	-0.208397900454877	6.39651245670139	1.22027852048766	0.283825387785309	0.558555775989072	0.378433850380412	-0.646480613696047	0.229684812786294	0.208549252565459	TRUE
"same_section"	"TMM"	"unadjusted"	"CLDN16"	-0.509637423854867	1.33359577989225	2.58817343042051	0.126348783190622	0.372343903490485	0.233259292044225	-1.2004440517467	0.181169204036967	0.327052295266721	TRUE
"same_section"	"TMM"	"unadjusted"	"CLDN17"	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
"same_section"	"TMM"	"unadjusted"	"CLDN18"	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
"same_section"	"TMM"	"unadjusted"	"CLDN19"	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE
