gene	program_rank	persistent_five_source_core	hgp_positive_sources	all_positive_sources	hgp_recurrence_class	outgrowth_direction	biological_membership	source	log2_effect	source_label	display_effect	within_context_signed_rank	source_group
SDCBP2	2	TRUE	4	5	positive in all four HGP datasets	higher in macrometastasis	NF-kB regulon	bulk_rHGP_vs_dHGP	0.667881970334901	Bulk HGP	0.667881970334901	0.704545454545455	Five projection
contexts
SDCBP2	2	TRUE	4	5	positive in all four HGP datasets	higher in macrometastasis	NF-kB regulon	interface_rHGP_vs_dHGP	1.17217486941138	Interface HGP	1.17217486941138	0.977272727272727	Five projection
contexts
SDCBP2	2	TRUE	4	5	positive in all four HGP datasets	higher in macrometastasis	NF-kB regulon	epithelial_rHGP_vs_dHGP	2.04805605526441	Epithelial HGP	2	0.931818181818182	Five projection
contexts
SDCBP2	2	TRUE	4	5	positive in all four HGP datasets	higher in macrometastasis	NF-kB regulon	spatial_rHGP_vs_dHGP	0.672784462067736	FFPE spatial HGP	0.672784462067736	0.636363636363636	Five projection
contexts
SDCBP2	2	TRUE	4	5	positive in all four HGP datasets	higher in macrometastasis	NF-kB regulon	outgrowth_macro_vs_micro	1.01602650248368	Macro vs micro	1.01602650248368	0.772727272727273	Five projection
contexts
DUOXA2	3	TRUE	4	5	positive in all four HGP datasets	higher in macrometastasis	Regenerative	bulk_rHGP_vs_dHGP	3.68865067011239	Bulk HGP	2	1	Five projection
contexts
DUOXA2	3	TRUE	4	5	positive in all four HGP datasets	higher in macrometastasis	Regenerative	interface_rHGP_vs_dHGP	0.373320436743101	Interface HGP	0.373320436743101	0.568181818181818	Five projection
contexts
DUOXA2	3	TRUE	4	5	positive in all four HGP datasets	higher in macrometastasis	Regenerative	epithelial_rHGP_vs_dHGP	1.77588302290714	Epithelial HGP	1.77588302290714	0.909090909090909	Five projection
contexts
DUOXA2	3	TRUE	4	5	positive in all four HGP datasets	higher in macrometastasis	Regenerative	spatial_rHGP_vs_dHGP	0.11119425971163	FFPE spatial HGP	0.11119425971163	0.0909090909090909	Five projection
contexts
DUOXA2	3	TRUE	4	5	positive in all four HGP datasets	higher in macrometastasis	Regenerative	outgrowth_macro_vs_micro	1.53816746536988	Macro vs micro	1.53816746536988	0.931818181818182	Five projection
contexts
QSOX1	7	TRUE	4	5	positive in all four HGP datasets	higher in macrometastasis	Other REC programme	bulk_rHGP_vs_dHGP	0.0479468318207514	Bulk HGP	0.0479468318207514	0.0454545454545455	Five projection
contexts
QSOX1	7	TRUE	4	5	positive in all four HGP datasets	higher in macrometastasis	Other REC programme	interface_rHGP_vs_dHGP	0.29192096131412	Interface HGP	0.29192096131412	0.409090909090909	Five projection
contexts
QSOX1	7	TRUE	4	5	positive in all four HGP datasets	higher in macrometastasis	Other REC programme	epithelial_rHGP_vs_dHGP	0.956596912257234	Epithelial HGP	0.956596912257234	0.522727272727273	Five projection
contexts
QSOX1	7	TRUE	4	5	positive in all four HGP datasets	higher in macrometastasis	Other REC programme	spatial_rHGP_vs_dHGP	0.140731013727824	FFPE spatial HGP	0.140731013727824	0.113636363636364	Five projection
contexts
QSOX1	7	TRUE	4	5	positive in all four HGP datasets	higher in macrometastasis	Other REC programme	outgrowth_macro_vs_micro	0.357377815884447	Macro vs micro	0.357377815884447	0.363636363636364	Five projection
contexts
KRT20	9	TRUE	4	5	positive in all four HGP datasets	higher in macrometastasis	Other REC programme	bulk_rHGP_vs_dHGP	1.69933573889016	Bulk HGP	1.69933573889016	0.909090909090909	Five projection
contexts
KRT20	9	TRUE	4	5	positive in all four HGP datasets	higher in macrometastasis	Other REC programme	interface_rHGP_vs_dHGP	1.18890727310019	Interface HGP	1.18890727310019	1	Five projection
contexts
