dataset	normalization	model	gene	logFC	logCPM	F	PValue	q_genome	q_junction	approximate_QL_Wald_low	approximate_QL_Wald_high	approximate_QL_SE	count_eligible
all_pairs	TMM	source_adjusted	CLDN2	1.1469368895421	6.12032425335693	1.90536658892466	0.186353226482942	0.721820064303736	0.519159256013197	-0.556985629780537	2.85085940886474	0.804148684428211	True
all_pairs	TMM	source_adjusted	CLDN20	NA	NA	NA	NA	NA	NA	NA	NA	NA	False
all_pairs	TMM	source_adjusted	CLDN22	NA	NA	NA	NA	NA	NA	NA	NA	NA	False
all_pairs	TMM	source_adjusted	CLDN23	-0.390493179717745	4.03762272806668	0.483264251985674	0.496340417260695	0.878583198707489	0.916320770327436	-1.65121793763167	0.870231578196177	0.597553144727782	True
all_pairs	TMM	source_adjusted	CLDN3	-0.263378967050451	8.60303288664589	0.566595134486267	0.461979948743327	0.869543245223492	0.916320770327436	-1.03582316103772	0.509065226936813	0.36593307080435	True
all_pairs	TMM	source_adjusted	CLDN4	-0.116559215087702	10.040107484789	0.12485148415199	0.728203970707228	0.951373127796018	0.919836594577551	-0.849287908340236	0.616169478164832	0.347115827983231	True
all_pairs	TMM	source_adjusted	CLDN5	0.453529663120546	4.03351651872	0.617338430436881	0.442628738845692	0.863740802886385	0.916320770327436	-0.807364031206202	1.71442335744729	0.598584723163989	True
all_pairs	TMM	source_adjusted	CLDN6	1.28436674897957	0.569705970775558	2.26497969887722	0.147333337140913	0.682838012698626	0.505142870197416	-0.576846302121375	3.14557980008052	0.894565604213136	True
all_pairs	TMM	source_adjusted	CLDN7	-0.187141491086961	8.76530975235008	0.338597638813957	0.568328341698317	0.905323799882728	0.919312813434036	-0.897568718730047	0.523285736556125	0.336550090338247	True
all_pairs	TMM	source_adjusted	CLDN8	NA	NA	NA	NA	NA	NA	NA	NA	NA	False
all_pairs	TMM	source_adjusted	CLDN9	-0.185131608437876	2.33727698301061	0.0560717279861828	0.815473880905308	0.967829024964015	0.97856865708637	-1.90888244173239	1.53861922485664	0.820830127402451	True
all_pairs	TMM	source_adjusted	CRB3	0.188349795666062	5.96399710092678	0.293684185746262	0.594920521375865	0.917455756336225	0.919312813434036	-0.570294453634641	0.946994044966765	0.359504948563723	True
all_pairs	TMM	source_adjusted	F11R	0.439833335824738	7.82808572199578	1.66597589907013	0.214195593466442	0.742893768143169	0.519159256013197	-0.30707132701452	1.186737998664	0.353825860748779	True
all_pairs	TMM	source_adjusted	PALS1	-0.191663732275979	5.1442792126803	0.265688189179883	0.612875208956024	0.922014971609152	0.919312813434036	-1.00933777677995	0.62601031222799	0.38756501805182	True
all_pairs	TMM	source_adjusted	PARD3	0.014274077463099	6.47494713484518	0.0027527360660071	0.958773398058828	0.991355091456066	0.992908893710298	-0.588037669453585	0.616585824379783	0.285307555079109	True
all_pairs	TMM	source_adjusted	PARD6A	0.182221600141254	3.50582667608749	0.14787272905903	0.705087344655251	0.945965707568805	0.919836594577551	-0.850976521709636	1.21541972199215	0.491741358017935	True
all_pairs	TMM	source_adjusted	PARD6B	-0.723425145946379	6.1821564943661	3.57252653405024	0.0760449080406964	0.568690728480947	0.456269448244179	-1.56148434854774	0.11463405665498	0.396995233641059	True
all_pairs	TMM	source_adjusted	PARD6G	0.857467701478681	2.43770244198572	2.53587819032037	0.129755979838902	0.664118818407922	0.505142870197416	-0.319365376957319	2.03430077991468	0.557676165351463	True
all_pairs	TMM	source_adjusted	PATJ	0.0029667088924473	7.81025989966968	8.13607631962587e-05	0.992908893710298	0.998272580031029	0.992908893710298	-0.718349691228306	0.724283109013201	0.341704961570404	True
all_pairs	TMM	source_adjusted	PRKCI	-0.72756554231653	5.53941001161772	2.95734341026162	0.103614581833145	0.626873412580563	0.497349992799094	-1.69715403944718	0.242022954814119	0.459610344183924	True
same_section	TMM	source_adjusted	CLDN1	1.07207126270429	7.32584339286359	11.951391903917	0.003281011357255	0.154048775176926	0.0305206180178454	0.363332003954888	1.7808105214537	0.334082750445435	True
same_section	TMM	source_adjusted	CLDN10	1.70523347492258	3.81120380590355	4.74050677658986	0.0454683231344938	0.378411239884326	0.156619708080894	0.071187692507769	3.33927925733739	0.768085441024672	True
same_section	TMM	source_adjusted	CLDN11	1.42453517415165	3.40897386337438	3.50634471779598	0.0791509000515708	0.461185488491038	0.211069066804189	-0.12315779280842	2.97222814111172	0.731279180176634	True
same_section	TMM	source_adjusted	CLDN12	-0.43437671678661	6.4028711041326	1.19303055430437	0.290542386263043	0.706973616989925	0.563519081347142	-1.34927464022844	0.480521206655218	0.432348950528638	True
same_section	TMM	source_adjusted	CLDN14	-0.20224998792162	2.07958536414229	0.0397593477304414	0.844474711018127	0.962767004398102	0.90375199706272	-2.42509155727923	2.02059158143599	1.04818508006217	True
same_section	TMM	source_adjusted	CLDN15	-0.892830082475836	6.4180927350653	4.63167823012538	0.0467225079608524	0.382693361491394	0.156619708080894	-1.85265355302701	0.0669933880753355	0.453395402758833	True
same_section	TMM	source_adjusted	CLDN16	-0.896798002506655	1.30537832505101	0.538342074025218	0.47308810819467	0.820978367364971	0.654662013874521	-3.65420863742069	1.86061263240738	1.30725566194933	True
same_section	TMM	source_adjusted	CLDN17	NA	NA	NA	NA	NA	NA	NA	NA	NA	False
same_section	TMM	source_adjusted	CLDN18	NA	NA	NA	NA	NA	NA	NA	NA	NA	False
same_section	TMM	source_adjusted	CLDN19	NA	NA	NA	NA	NA	NA	NA	NA	NA	False
same_section	TMM	source_adjusted	CLDN2	-0.742095343276669	6.26644867794656	0.80425384898611	0.38459311648677	0.772743347662194	0.576889674730154	-2.68264796623126	1.19845727967792	0.907017696991445	True
same_section	TMM	source_adjusted	CLDN20	NA	NA	NA	NA	NA	NA	NA	NA	NA	False
same_section	TMM	source_adjusted	CLDN22	NA	NA	NA	NA	NA	NA	NA	NA	NA	False
same_section	TMM	source_adjusted	CLDN23	0.349103377715763	4.03106225564721	0.311799184424729	0.584139078113459	0.873089369679749	0.714141763891233	-0.995604213829716	1.69381096926124	0.635467233685371	True
same_section	TMM	source_adjusted	CLDN3	-1.62778973005177	8.4733061425701	36.41701760655	1.79943746650526e-05	0.0246512262886732	0.0004318649919612	-2.26983877687247	-0.985740683231075	0.302655504747875	True
same_section	TMM	source_adjusted	CLDN4	-1.08467212371853	9.87156953629896	11.4598730857627	0.0038150772522306	0.159009590986239	0.0305206180178454	-1.82848654964627	-0.340857697790802	0.350621881266877	True
same_section	TMM	source_adjusted	CLDN5	0.968423374027998	4.12329817772704	3.22061885931311	0.0916621922552156	0.483937579146509	0.219989261412517	-0.175466988243871	2.11231373629987	0.539521401583196	True
same_section	TMM	source_adjusted	CLDN6	-2.92311920888946	0.386117967926114	2.49061372051005	0.133499598164736	0.546337682440622	0.291271850541241	-7.44288753895485	1.59664912117593	2.13736058155237	True
same_section	TMM	source_adjusted	CLDN7	-0.803247263936486	8.67860367058757	7.32853157670913	0.0156331278567954	0.265507789913252	0.0937987671407723	-1.49498396849221	-0.111510559380758	0.326071254950544	True
same_section	TMM	source_adjusted	CLDN8	NA	NA	NA	NA	NA	NA	NA	NA	NA	False
same_section	TMM	source_adjusted	CLDN9	0.104083410605461	2.12319596449007	0.0150894603438932	0.90375199706272	0.980333158238775	0.90375199706272	-1.76907628329466	1.97724310450558	0.884184604099054	True
same_section	TMM	source_adjusted	CRB3	-0.0623169105670912	5.89845923147755	0.0275889780103107	0.870168207100599	0.970149234343104	0.90375199706272	-0.914745246706818	0.790111425572636	0.401970191797015	True
same_section	TMM	source_adjusted	F11R	-0.133312364343457	7.80877630223272	0.200342956257699	0.660497719658499	0.90209208119147	0.754854536752571	-0.814540989440135	0.54791626075322	0.32111579013018	True
same_section	TMM	source_adjusted	PALS1	-0.412853281478446	5.15319236281078	1.12129992710752	0.305239502396369	0.720777602034583	0.563519081347142	-1.30369484774319	0.477988284786298	0.420501912243512	True
same_section	TMM	source_adjusted	PARD3	0.235879925899936	6.52385372864608	0.985606570626718	0.335726378371343	0.73836467772664	0.575530934350875	-0.30343198585872	0.775191837658592	0.254218634970181	True
same_section	TMM	source_adjusted	PARD6A	0.427513565826251	3.50524885189028	0.496193602338819	0.490996510405891	0.829780814458621	0.654662013874521	-0.871299245690932	1.72632637734343	0.614206257818717	True
same_section	TMM	source_adjusted	PARD6B	-1.08426051578978	6.12848539613771	4.39180456342169	0.052206569360298	0.396097751938311	0.156619708080894	-2.29730723209635	0.128786200516789	0.57267837336398	True
same_section	TMM	source_adjusted	PARD6G	1.35152426354585	2.51387914493578	6.18906559933006	0.024370831994445	0.300099373671021	0.116979993573336	0.194416483233135	2.50863204385856	0.545448667621252	True
same_section	TMM	source_adjusted	PATJ	-0.21745756931957	7.81794044867416	0.800343662947769	0.384367040801806	0.772477402263917	0.576889674730154	-0.778452528660551	0.34353739002141	0.264441455803287	True
same_section	TMM	source_adjusted	PRKCI	-0.263342863595632	5.60566230693705	0.293721892873811	0.595118136576027	0.878151742384694	0.714141763891233	-1.36209199779406	0.835406270602795	0.519412976214031	True
