patient	region	Claudin	Polarity	Junction	HRC	RSC	iCMS2	iCMS3	E2F	Hypoxia	Epithelial	Liver	iCMS	transform	filter	score
PAT8	micro_tumour	-0.2218339197159169	-0.002445796184460329	-0.16038421739393202	-0.010987855260317246	0.17299359633407585	0.07712831171200639	0.004397987002373763	0.4805774946906024	0.027037444588755875	-0.0835825012580449	0.4703109479579241	-0.07273032470963263	library_scaled_count_prior	CPM_ge_1_in_half_profiles	mean_gene_z
PAT5	micro_tumour	-1.0808069105944822	-1.2305208640400802	-1.180630392341492	-0.5605082132634348	-0.621864256962072	-0.44294944510495915	-0.7904329048770984	-0.576092671909483	-0.66546750185824	0.5797400234453127	-0.05625831313509469	-0.34748345977213924	fixed_CPM_prior_0.1	all_members	mean_gene_z
PAT5	macro_tumour	0.6875556245588113	0.20147842787239895	0.579578390116991	0.612943121510615	0.29037714497676453	0.24941645545209493	0.0875123657378841	-0.09924043024731757	0.36380445451595433	0.4728203086169523	0.1593475337904765	-0.16190408971421083	fixed_CPM_prior_0.1	all_members	mean_gene_z
PAT1	micro_tumour	0.408668666977136	0.3066765426641898	0.31925083312807323	-0.09774228238930528	0.09220557979972357	-0.19883572205808098	0.04124901180896543	-0.01992948288024536	0.09492451465727891	-0.29245228702421106	0.9505191543715813	0.2400847338670464	fixed_CPM_prior_0.1	all_members	mean_gene_z
PAT1	macro_tumour	0.019676159732006072	-0.024011571538100324	-0.008466654565695241	0.23768884958472009	0.09926867886798413	0.08079802854326087	-0.0302697087922879	0.11561239924931466	-0.03394356483673715	0.4002092338608458	-0.17302648411114754	-0.11106773733554878	fixed_CPM_prior_0.1	all_members	mean_gene_z
PAT3	micro_tumour	0.2508116655857283	0.7621617880135922	0.3859183441521	-0.09575233759670788	0.054536094668705994	0.28960890436418973	0.1210710620389374	0.47055890776529924	0.04066071086524054	-0.7331422647336645	0.6716100008018085	-0.16853784232525232	fixed_CPM_prior_0.1	all_members	mean_gene_z
PAT3	macro_tumour	0.1368625882305323	0.8107780345447775	0.32852589750607275	0.1405879832091874	-0.016339572832839495	0.39651086620687287	0.17496132491383112	0.10891101478035227	-0.07955153746230768	-0.4315696696929052	-0.049580067946519375	-0.22154954129304175	fixed_CPM_prior_0.1	all_members	mean_gene_z
PAT2	micro_tumour	-1.3627172324383205	0.03620607511379681	-0.9532923120208742	-1.130653661371614	-0.7452624215697	-0.45195083037319156	-0.5626169999135012	-0.2986253572998525	-0.7334869253562896	-1.9117861351452738	-1.2326115277879006	-0.11066616954030967	fixed_CPM_prior_0.1	all_members	mean_gene_z
PAT2	macro_tumour	-0.3310530009158566	0.5086858106719742	-0.09058869607646998	0.48461472053520255	0.1491350186452801	0.39610180684016233	0.051501405103652184	0.37361296727619364	0.1696304460472469	0.4688331635381909	-1.4943205665531973	-0.34460040173651013	fixed_CPM_prior_0.1	all_members	mean_gene_z
PAT4	micro_tumour	0.264816812903052	-0.3537915449842626	0.11236318342272042	-0.362933350758578	-0.19032463842532965	-0.04624230144716202	-0.0670460508583551	0.3150495493448082	-0.2285442902090735	0.249741648121732	0.7675860897793839	-0.020803749411193083	fixed_CPM_prior_0.1	all_members	mean_gene_z
PAT4	macro_tumour	0.392088193251052	-0.2262942341614927	0.27076278010386956	0.3184503826179878	0.09579033581072471	-0.1316056802259292	0.19039412351848234	-0.32207733921243487	0.04179248400102833	0.6839481912351187	-0.23432022048726733	0.3219998037444115	fixed_CPM_prior_0.1	all_members	mean_gene_z
PAT6	micro_tumour	-0.2589981427201843	0.013253189382642729	-0.21583063183671064	-0.015663256300843354	0.2590676972395402	-0.8430808163686695	0.2571270355899474	-0.4584035796667421	0.1779132402236102	-0.6070238153718817	0.6740580386601861	1.100207851958617	fixed_CPM_prior_0.1	all_members	mean_gene_z
PAT6	macro_tumour	0.11361653300922152	0.20874775578714666	0.1399685910020971	0.1578763011172906	-0.2007236275910001	0.0948628503684922	0.1758253886409297	0.16678980131210325	-0.07248136771465193	-0.1887495295729026	-1.773132295798435	0.0809625382724375	fixed_CPM_prior_0.1	all_members	mean_gene_z
PAT9	macro_tumour	0.11198132088858954	0.4139405731304904	0.2083845577297934	0.34910317451483874	-0.02190470659987238	0.7608029125585742	0.04919896618294353	0.37234191177076276	-0.003127629358475727	-0.06107653459433342	-0.8547454861933358	-0.7116039463756307	fixed_CPM_prior_0.1	all_members	mean_gene_z
PAT9	micro_tumour	0.3604200641034488	-0.458401398900037	0.09537253648095391	-0.7260401451935701	-0.12573945922843888	-0.4210080800186828	0.08645936801048348	-1.2423760085582205	0.271115595707591	-1.1044400476892293	1.7360279884965888	0.5074674480291663	fixed_CPM_prior_0.1	all_members	mean_gene_z
PAT7	micro_tumour	-0.015665284157365032	-0.4712932931428551	-0.1434805980859677	-0.052404283357417265	0.17916916350209397	-0.6710252784393824	0.2165248313415317	-0.6989428765404988	0.4690837742993332	-0.15369629869405302	1.1562166642175085	0.8875501097809141	fixed_CPM_prior_0.1	all_members	mean_gene_z
PAT7	macro_tumour	0.418114724564132	0.010083830206926783	0.32961731064006744	0.4720864718997241	0.25287124980340153	0.08304052416887349	0.23677724129289002	0.339380107022312	-0.026688347647560777	0.9337558286780903	-0.5654703762434823	0.15373671712401654	fixed_CPM_prior_0.1	all_members	mean_gene_z
PAT11	micro_tumour	-0.007078536439279967	-0.15067955616248915	-0.0170006273293515	0.16344314658941536	0.2004497410919286	0.0027123444041312838	0.12905591261429675	-0.024958142815036697	0.2312692866378348	0.11388703462705196	1.1373692833505995	0.12634356821016546	fixed_CPM_prior_0.1	all_members	mean_gene_z
PAT11	macro_tumour	0.11374843643585837	0.035670468507262354	0.10586403633858185	0.5287329307308087	0.3468159139432051	0.057162134334383816	0.047630283091594616	-0.28311017105638536	0.20940349816223433	0.77155798297445	0.35967767144159274	-0.0095318512427892	fixed_CPM_prior_0.1	all_members	mean_gene_z
PAT8	macro_tumour	0.042681409584476714	-0.05042929953264179	0.043816252405099815	0.6425255832024417	0.26099783775172786	0.18938590512196654	0.06134089049665007	-0.09800688236273405	0.15900964413004798	0.5383884685428981	-0.6445862961658825	-0.12804501462531648	fixed_CPM_prior_0.1	all_members	mean_gene_z
PAT10	macro_tumour	-0.11050608208789939	-0.2333990131487209	-0.14462199849774376	-0.3884312983317139	-0.2648808953751986	0.2379110644384266	-0.19794079394391012	0.5596342429004875	-0.21761358038762166	0.13511409986824469	-1.0691703421557375	-0.43585185838233675	fixed_CPM_prior_0.1	all_members	mean_gene_z
PAT10	micro_tumour	-0.08403159888276578	-0.13451036056546667	-0.10647908699257627	-0.6558921889060336	-0.2647871124014524	0.297991981861606	-0.2739396187770798	0.8069510987370694	-0.18378292705451366	0.2238318168190875	0.05466472845715966	-0.5719316006386859	fixed_CPM_prior_0.1	all_members	mean_gene_z
PAT8	micro_tumour	-0.0701854115878967	0.025648640280947925	-0.059031715279542464	-0.022031648043012088	0.17114223488482705	0.0703923753730236	-0.004383133220786945	0.49292094239025047	0.016080022638074055	-0.08789121780951029	0.4801448232111167	-0.07477550859381055	fixed_CPM_prior_0.1	all_members	mean_gene_z
PAT5	micro_tumour	-0.7685653362575269	-1.2305208640400802	-1.0104352788176472	-0.5605082132634348	-0.6083569456970132	-0.44062653584995015	-0.7782142350325557	-0.576092671909483	-0.6219623415239983	0.5797400234453127	-0.05625831313509469	-0.33758769918260556	fixed_CPM_prior_0.1	CPM_ge_1_in_half_profiles	mean_gene_z
PAT5	macro_tumour	0.540410518461312	0.20147842787239895	0.4606183901955987	0.612943121510615	0.2844455058448427	0.2480185096858	0.07908175205321388	-0.09924043024731757	0.3206162106941514	0.4728203086169523	0.1593475337904765	-0.16893675763258612	fixed_CPM_prior_0.1	CPM_ge_1_in_half_profiles	mean_gene_z
PAT1	micro_tumour	0.2189044924287015	0.3066765426641898	0.1782937655730359	-0.09774228238930528	0.08380747033363851	-0.1957570427626792	0.03190329953156833	-0.01992948288024536	0.08512093625694345	-0.29245228702421106	0.9505191543715813	0.22766034229424753	fixed_CPM_prior_0.1	CPM_ge_1_in_half_profiles	mean_gene_z
PAT1	macro_tumour	-0.037488585880138696	-0.024011571538100324	-0.05123032414771105	0.23768884958472009	0.10163523762826944	0.08019961228508798	-0.030078311871592815	0.11561239924931466	-0.055232375609242004	0.4002092338608458	-0.17302648411114754	-0.1102779241566808	fixed_CPM_prior_0.1	CPM_ge_1_in_half_profiles	mean_gene_z
PAT3	micro_tumour	0.220552251770567	0.7621617880135922	0.4007828801592172	-0.09575233759670788	0.05529375577477813	0.2844680878479368	0.12470525517664069	0.47055890776529924	0.07881885286726652	-0.7331422647336645	0.6716100008018085	-0.15976283267129612	fixed_CPM_prior_0.1	CPM_ge_1_in_half_profiles	mean_gene_z
PAT3	macro_tumour	0.04787238287977347	0.8107780345447775	0.3208228464807336	0.1405879832091874	-0.015164000219857088	0.3922388651082157	0.16877055285340606	0.10891101478035227	-0.10892088776540675	-0.4315696696929052	-0.049580067946519375	-0.22346831225480965	fixed_CPM_prior_0.1	CPM_ge_1_in_half_profiles	mean_gene_z
PAT2	micro_tumour	-1.5345718312441678	0.03620607511379681	-0.9583452061701664	-1.130653661371614	-0.7523307279861475	-0.4496557891840285	-0.5596159189196398	-0.2986253572998525	-0.7179980223134116	-1.9117861351452738	-1.2326115277879006	-0.10996012973561131	fixed_CPM_prior_0.1	CPM_ge_1_in_half_profiles	mean_gene_z
PAT2	macro_tumour	-0.484385509804625	0.5086858106719742	-0.12630543792210355	0.48461472053520255	0.15118456673178737	0.3978037174837375	0.052160122494495635	0.37361296727619364	0.16028106888758345	0.4688331635381909	-1.4943205665531973	-0.34564359498924185	fixed_CPM_prior_0.1	CPM_ge_1_in_half_profiles	mean_gene_z
PAT4	micro_tumour	0.523874485928204	-0.3537915449842626	0.2361608216933575	-0.362933350758578	-0.19146314752104412	-0.04269119670095244	-0.051917163820533074	0.3150495493448082	-0.20261095003025273	0.249741648121732	0.7675860897793839	-0.009225967119580632	fixed_CPM_prior_0.1	CPM_ge_1_in_half_profiles	mean_gene_z
PAT4	macro_tumour	0.5251264122583619	-0.2262942341614927	0.32358031369664264	0.3184503826179878	0.09578045128536312	-0.13198289764014345	0.1922807497328515	-0.32207733921243487	0.021666109703146853	0.6839481912351187	-0.23432022048726733	0.32426364737299496	fixed_CPM_prior_0.1	CPM_ge_1_in_half_profiles	mean_gene_z
PAT6	micro_tumour	0.15442214677868346	0.013253189382642729	0.05334892682095007	-0.015663256300843354	0.26615556752973374	-0.8419967039287186	0.2512197411318003	-0.4584035796667421	0.21672614161637122	-0.6070238153718817	0.6740580386601861	1.0932164450605188	fixed_CPM_prior_0.1	CPM_ge_1_in_half_profiles	mean_gene_z
PAT6	macro_tumour	0.06308542721744709	0.20874775578714666	0.11497466438045695	0.1578763011172906	-0.20818990470624818	0.09590255136020832	0.17038813952149892	0.16678980131210325	-0.11067176170901723	-0.1887495295729026	-1.773132295798435	0.0744855881612906	fixed_CPM_prior_0.1	CPM_ge_1_in_half_profiles	mean_gene_z
PAT9	macro_tumour	0.15134676624575102	0.4139405731304904	0.25708877028832017	0.34910317451483874	-0.018612462950026967	0.7630769038119302	0.046827677629216524	0.37234191177076276	-0.024348428322220637	-0.06107653459433342	-0.8547454861933358	-0.7162492261827136	fixed_CPM_prior_0.1	CPM_ge_1_in_half_profiles	mean_gene_z
PAT9	micro_tumour	0.28650168483831706	-0.458401398900037	-0.01708833246537712	-0.7260401451935701	-0.1354797522330944	-0.4242895873796459	0.08291613813840737	-1.2423760085582205	0.2879963555337241	-1.1044400476892293	1.7360279884965888	0.5072057255180533	fixed_CPM_prior_0.1	CPM_ge_1_in_half_profiles	mean_gene_z
PAT7	micro_tumour	0.08613413116090127	-0.4712932931428551	-0.1118097919942019	-0.052404283357417265	0.18013419693382396	-0.6694084863154397	0.20492362544716836	-0.6989428765404988	0.5258495000132817	-0.15369629869405302	1.1562166642175085	0.874332111762608	fixed_CPM_prior_0.1	CPM_ge_1_in_half_profiles	mean_gene_z
PAT7	macro_tumour	0.37557028562405975	0.010083830206926783	0.2809026828215061	0.4720864718997241	0.2538616904716557	0.08239138117394701	0.2379157150547478	0.339380107022312	-0.053414625493341	0.9337558286780903	-0.5654703762434823	0.15552433388080078	fixed_CPM_prior_0.1	CPM_ge_1_in_half_profiles	mean_gene_z
PAT11	micro_tumour	-0.045945400491584916	-0.15067955616248915	-0.04377294008456001	0.16344314658941536	0.19650730922563664	-0.0011499961143596781	0.13550837214043743	-0.024958142815036697	0.24657585391486825	0.11388703462705196	1.1373692833505995	0.1366583682547971	fixed_CPM_prior_0.1	CPM_ge_1_in_half_profiles	mean_gene_z
PAT11	macro_tumour	0.3214043320132595	0.035670468507262354	0.23367787105013846	0.5287329307308087	0.35238391159046284	0.05767036635437721	0.052207784731983065	-0.28311017105638536	0.2244607606613005	0.77155798297445	0.35967767144159274	-0.005462581622394144	fixed_CPM_prior_0.1	CPM_ge_1_in_half_profiles	mean_gene_z
PAT8	macro_tumour	0.025872889404796987	-0.05042929953264179	0.03359463799795575	0.6425255832024417	0.2643957952731739	0.1899877397814855	0.06361068195308467	-0.09800688236273405	0.1616832540605913	0.5383884685428981	-0.6445862961658825	-0.12637705782840084	fixed_CPM_prior_0.1	CPM_ge_1_in_half_profiles	mean_gene_z
PAT10	macro_tumour	-0.19470831953650994	-0.2333990131487209	-0.20577737600558643	-0.3884312983317139	-0.27111688924612576	0.23416611823215455	-0.2007317184585462	0.5596342429004875	-0.25162629472371134	0.13511409986824469	-1.0691703421557375	-0.43489783669070076	fixed_CPM_prior_0.1	CPM_ge_1_in_half_profiles	mean_gene_z
PAT10	micro_tumour	-0.25750920772117075	-0.13451036056546667	-0.22051446454403187	-0.6558921889060336	-0.26355574937387427	0.29732980456115393	-0.2750555549243237	0.8069510987370694	-0.20758501718241357	0.2238318168190875	0.05466472845715966	-0.5723853594854776	fixed_CPM_prior_0.1	CPM_ge_1_in_half_profiles	mean_gene_z
PAT8	micro_tumour	-0.21790401607442067	0.025648640280947925	-0.14856741900653134	-0.022031648043012088	0.17868412131026923	0.07430457818988392	0.0011932954366711004	0.49292094239025047	0.02457566046378919	-0.08789121780951029	0.4801448232111167	-0.07311128275321283	fixed_CPM_prior_0.1	CPM_ge_1_in_half_profiles	mean_gene_z
PAT5	micro_tumour	-0.8020841767713426	-1.15306606651474	-0.9647457439661061	-0.5269746111966432	-0.48697983956917223	-0.4050182798291157	-0.6635449751121077	-0.5273079431848954	-0.558308234892512	0.5619740957513093	-0.07855757699801172	-0.25852669528299205	fixed_CPM_prior_1	all_members	mean_gene_z
PAT5	macro_tumour	0.733931690670509	0.18000434295015916	0.6063613595909042	0.6314371916288931	0.291041156878028	0.24447526030220465	0.06427103005386557	-0.12874926760753577	0.3717011095856569	0.4941241832091924	0.15182506284778569	-0.1802042302483391	fixed_CPM_prior_1	all_members	mean_gene_z
PAT1	micro_tumour	0.542981132808546	0.25192429533295063	0.3986562362548335	-0.11313455739666085	0.08297286856996525	-0.20605119353047643	0.030900358861694954	-0.03748919900350729	0.11084995072298795	-0.3145130646727477	0.9838999938203989	0.2369515523921714	fixed_CPM_prior_1	all_members	mean_gene_z
PAT1	macro_tumour	-0.10546015525424543	-0.045011224952247575	-0.10169292058945092	0.22792019592567073	0.07427840394250643	0.07371602325351677	-0.05986401001987034	0.1176395950532326	-0.06815928111602562	0.41879069278223835	-0.19665806156493823	-0.1335800332733871	fixed_CPM_prior_1	all_members	mean_gene_z
PAT3	micro_tumour	0.18965089972730606	0.7880751937368939	0.3500000711390024	-0.10966316447422102	0.040091395557050304	0.2944161298554588	0.10538769195242854	0.4933841902269712	0.02089368318665387	-0.731046952604313	0.6859115409734245	-0.18902843790303026	fixed_CPM_prior_1	all_members	mean_gene_z
PAT3	macro_tumour	0.0667767807651978	0.8412877404813073	0.2875973806237867	0.14228027601345672	-0.03824841424129609	0.39986204649445756	0.16495319546247109	0.10993194681095032	-0.12100287253141176	-0.4411108463303238	-0.06817547886732456	-0.23490885103198647	fixed_CPM_prior_1	all_members	mean_gene_z
PAT2	micro_tumour	-1.0023327435345704	0.1494315840363586	-0.670858329073593	-1.0462466323223503	-0.6033999809752264	-0.4037304010201475	-0.41672860256208194	-0.22656090265633122	-0.6009864543362177	-1.7919360559157738	-1.0009132378137744	-0.012998201541934429	fixed_CPM_prior_1	all_members	mean_gene_z
PAT2	macro_tumour	-0.5043791531858697	0.5025307191696322	-0.21357602335417156	0.4913830272477986	0.12684569386446332	0.3856925230985648	0.004125233200255238	0.37947574104998694	0.1455474640751975	0.4643346789077035	-1.567659434452958	-0.3815672898983095	fixed_CPM_prior_1	all_members	mean_gene_z
PAT4	micro_tumour	0.25413446575002596	-0.3876343257503584	0.09586348140909857	-0.39977320247627246	-0.2135703017965894	-0.04593643386079605	-0.08355772542408668	0.3133923125977861	-0.26031199940642713	0.24078337074702083	0.7771156960795254	-0.03762129156329063	fixed_CPM_prior_1	all_members	mean_gene_z
PAT4	macro_tumour	0.3480038301143442	-0.2586967923120651	0.23133734244654466	0.318353909557945	0.07469045882916005	-0.14513498061908506	0.1714831070538616	-0.3544302551866504	0.007052882348792996	0.7378816298279995	-0.27534051213903193	0.31661808767294664	fixed_CPM_prior_1	all_members	mean_gene_z
PAT6	micro_tumour	-0.09656909290019164	0.005480789788589145	-0.10422726718332377	-0.03681134839806375	0.27646907305347584	-0.8576019884364515	0.2919410372830111	-0.48453645528977124	0.21504880195661427	-0.6168483321028936	0.6961862033369272	1.1495430257194625	fixed_CPM_prior_1	all_members	mean_gene_z
PAT6	macro_tumour	0.0026725410531866474	0.17755845476037785	0.05397225398027332	0.1617204328550572	-0.244533764958783	0.08940642263880294	0.16733266038378108	0.1615794125743097	-0.1133326276408456	-0.2122677946001938	-1.8334620441595695	0.07792623774497814	fixed_CPM_prior_1	all_members	mean_gene_z
PAT9	macro_tumour	0.01726667895418057	0.41212275619898225	0.1415996359004974	0.36673606387303226	-0.04865414872258885	0.7787019192926455	0.036283814672177596	0.38331818265513123	-0.03179568395126401	-0.06975282292619478	-0.910566513786999	-0.742418104620468	fixed_CPM_prior_1	all_members	mean_gene_z
PAT9	micro_tumour	0.370157970868023	-0.50024822842678	0.09100307476977486	-0.7541776282733443	-0.14158687849246882	-0.43039718366835505	0.08878533505111778	-1.2968505752715818	0.297286515543921	-1.1746946949281925	1.8364696906150055	0.5191825187194729	fixed_CPM_prior_1	all_members	mean_gene_z
PAT7	micro_tumour	0.07226804919669172	-0.5039820383973765	-0.09067174169510907	-0.061997751368696875	0.2138303393269638	-0.6752187033695481	0.2405874490857529	-0.7232138819459272	0.5354145624799747	-0.14828458800131775	1.1824593733439095	0.9158061524553011	fixed_CPM_prior_1	all_members	mean_gene_z
PAT7	macro_tumour	0.3454809865741363	-0.014453779638913991	0.27225533632328275	0.4853650864096382	0.23971967266109032	0.0756585625687947	0.21878607144784235	0.3508846795127861	-0.05311814591251236	0.963372193779002	-0.6100945534850842	0.14312750887904763	fixed_CPM_prior_1	all_members	mean_gene_z
PAT11	micro_tumour	-0.07376796746172529	-0.17602925320633495	-0.0704293118956686	0.1600267041106889	0.1890300264865194	-0.0017735732103772706	0.12172083508658882	-0.03662560718041749	0.21410533916733515	0.11525223504650686	1.188469939523366	0.12349440829696609	fixed_CPM_prior_1	all_members	mean_gene_z
PAT11	macro_tumour	5.063189763954146e-06	-0.00039113461134912715	0.0166231711759824	0.5458017004676874	0.3406862947639652	0.04602153534989	0.021646336846143702	-0.30603130348029356	0.20017514573939046	0.7822885393408064	0.3637637600023201	-0.0243751985037463	fixed_CPM_prior_1	all_members	mean_gene_z
PAT8	macro_tumour	-0.045515405561171056	-0.03698920386509323	-0.014324950910658118	0.668477889940402	0.2609715041393049	0.19007869890374587	0.04077204131799889	-0.11531173590768072	0.1336610039357276	0.5784024182270331	-0.7068563082532332	-0.149306657585747	fixed_CPM_prior_1	all_members	mean_gene_z
PAT10	macro_tumour	-0.20389859513894434	-0.20304620086470468	-0.20192906922907392	-0.41699687279330583	-0.3068135553509919	0.23454947433861503	-0.22826674116399293	0.5776545738619236	-0.25785905957491584	0.07594760664891771	-1.1292029759266813	-0.462816215502608	fixed_CPM_prior_1	all_members	mean_gene_z
PAT10	micro_tumour	-0.13667252935310656	-0.08553863582509111	-0.13029839871331442	-0.6941103858016394	-0.3028250361842677	0.29310184045781934	-0.3091962247419576	0.8404837189045621	-0.2144988507072112	0.1630915463547457	0.03145583221875591	-0.6022980651997769	fixed_CPM_prior_1	all_members	mean_gene_z
PAT8	micro_tumour	0.027349729489248006	0.05667100790979815	0.017484412996483196	-0.039616323529069526	0.17598503221889153	0.06518230098983518	-0.007817918734892144	0.5093627734669538	0.027636751327091168	-0.09578803854053823	0.4799296046861851	-0.07300021972472732	fixed_CPM_prior_1	all_members	mean_gene_z
PAT5	micro_tumour	-0.5850034215386019	-1.15306606651474	-0.8697356637443344	-0.5269746111966432	-0.4778651194328656	-0.40355641012456367	-0.6568830789553362	-0.5273079431848954	-0.5271058788312776	0.5619740957513093	-0.07855757699801172	-0.2533266688307725	fixed_CPM_prior_1	CPM_ge_1_in_half_profiles	mean_gene_z
PAT5	macro_tumour	0.5212030731035067	0.18000434295015916	0.44151339084162666	0.6314371916288931	0.28517437023490594	0.24392962198904178	0.05601954078904614	-0.12874926760753577	0.3171752781276832	0.4941241832091924	0.15182506284778569	-0.18791008119999564	fixed_CPM_prior_1	CPM_ge_1_in_half_profiles	mean_gene_z
PAT1	micro_tumour	0.2434757703769528	0.25192429533295063	0.17538416059665954	-0.11313455739666085	0.07425374033874992	-0.2039733266547212	0.02201799540504565	-0.03748919900350729	0.08335262045201788	-0.3145130646727477	0.9838999938203989	0.22599132205976685	fixed_CPM_prior_1	CPM_ge_1_in_half_profiles	mean_gene_z
PAT1	macro_tumour	-0.12802075622847373	-0.045011224952247575	-0.11485148753214497	0.22792019592567073	0.07909055403833067	0.0741670195701659	-0.057375535453554644	0.1176395950532326	-0.07773207968498631	0.41879069278223835	-0.19665806156493823	-0.13154255502372053	fixed_CPM_prior_1	CPM_ge_1_in_half_profiles	mean_gene_z
PAT3	micro_tumour	0.20656653435346398	0.7880751937368939	0.40065963563327506	-0.10966316447422102	0.04075685590950789	0.2874540890275583	0.11098147145762775	0.4933841902269712	0.055309514884282894	-0.731046952604313	0.6859115409734245	-0.17647261756993055	fixed_CPM_prior_1	CPM_ge_1_in_half_profiles	mean_gene_z
PAT3	macro_tumour	0.010040996215048911	0.8412877404813073	0.3073426652445909	0.14228027601345672	-0.035065344200349256	0.3942829044817825	0.15768661197867476	0.10993194681095032	-0.1431155493866069	-0.4411108463303238	-0.06817547886732456	-0.23659629250310774	fixed_CPM_prior_1	CPM_ge_1_in_half_profiles	mean_gene_z
PAT2	micro_tumour	-1.2101485144566684	0.1494315840363586	-0.7178745822846597	-1.0462466323223503	-0.614645692220099	-0.40226454407470086	-0.41805065412344716	-0.22656090265633122	-0.5992399357461166	-1.7919360559157738	-1.0009132378137744	-0.015786110048746305	fixed_CPM_prior_1	CPM_ge_1_in_half_profiles	mean_gene_z
PAT2	macro_tumour	-0.640650272973046	0.5025307191696322	-0.22604469076323222	0.4913830272477986	0.13098765694575884	0.38822328857801336	0.006416136382976539	0.37947574104998694	0.14835335638211447	0.4643346789077035	-1.567659434452958	-0.3818071521950368	fixed_CPM_prior_1	CPM_ge_1_in_half_profiles	mean_gene_z
PAT4	micro_tumour	0.5336454553485642	-0.3876343257503584	0.23099010382295307	-0.39977320247627246	-0.21241802416683764	-0.043362855654794134	-0.07284010216660328	0.3133923125977861	-0.239968867000521	0.24078337074702083	0.7771156960795254	-0.029477246511809142	fixed_CPM_prior_1	CPM_ge_1_in_half_profiles	mean_gene_z
PAT4	macro_tumour	0.5469542509419161	-0.2586967923120651	0.32651473354682714	0.318353909557945	0.07689660339729594	-0.14457838999797673	0.1756840152719531	-0.3544302551866504	-0.0028054254375181964	0.7378816298279995	-0.27534051213903193	0.32026240526992983	fixed_CPM_prior_1	CPM_ge_1_in_half_profiles	mean_gene_z
PAT6	micro_tumour	0.260158957722818	0.005480789788589145	0.11681322088527414	-0.03681134839806375	0.28024824029197676	-0.8575413066842441	0.28218137962792395	-0.48453645528977124	0.23599652417896927	-0.6168483321028936	0.6961862033369272	1.139722686312168	fixed_CPM_prior_1	CPM_ge_1_in_half_profiles	mean_gene_z
PAT6	macro_tumour	-0.020491958430828495	0.17755845476037785	0.05231937003453554	0.1617204328550572	-0.2511932411474937	0.09120052454551984	0.16250966017606133	0.1615794125743097	-0.14469460852743615	-0.2122677946001938	-1.8334620441595695	0.07130913563054149	fixed_CPM_prior_1	CPM_ge_1_in_half_profiles	mean_gene_z
PAT9	macro_tumour	0.0999182743264109	0.41212275619898225	0.22434012224472055	0.36673606387303226	-0.043128373463877955	0.782028991172665	0.03657387997246024	0.38331818265513123	-0.04181943422916912	-0.06975282292619478	-0.910566513786999	-0.7454551112002048	fixed_CPM_prior_1	CPM_ge_1_in_half_profiles	mean_gene_z
PAT9	micro_tumour	0.33710603263385547	-0.50024822842678	0.0005568893488581139	-0.7541776282733443	-0.15157338782748236	-0.43278432095601427	0.08396171441174255	-1.2968505752715818	0.3063473977190195	-1.1746946949281925	1.8364696906150055	0.5167460353677569	fixed_CPM_prior_1	CPM_ge_1_in_half_profiles	mean_gene_z
PAT7	micro_tumour	0.12337461624077678	-0.5039820383973765	-0.09946508501550606	-0.061997751368696875	0.2070883219216563	-0.6745933674840068	0.22735726456490943	-0.7232138819459272	0.5752896620987809	-0.14828458800131775	1.1824593733439095	0.9019506320489162	fixed_CPM_prior_1	CPM_ge_1_in_half_profiles	mean_gene_z
PAT7	macro_tumour	0.3229387282269343	-0.014453779638913991	0.23986001229356832	0.4853650864096382	0.24265563820863248	0.07605783769089364	0.2218875725063241	0.3508846795127861	-0.0698332323202651	0.963372193779002	-0.6100945534850842	0.14582973481543046	fixed_CPM_prior_1	CPM_ge_1_in_half_profiles	mean_gene_z
PAT11	micro_tumour	-0.07969175659457507	-0.17602925320633495	-0.07329701621218558	0.1600267041106889	0.1853782599659893	-0.005639433411589382	0.1300120469752152	-0.03662560718041749	0.23992615010593596	0.11525223504650686	1.188469939523366	0.13565148038680458	fixed_CPM_prior_1	CPM_ge_1_in_half_profiles	mean_gene_z
PAT11	macro_tumour	0.2257237146669943	-0.00039113461134912715	0.16185185534580598	0.5458017004676874	0.3473448962834327	0.047398134843760285	0.0280495260897177	-0.30603130348029356	0.22763452664911438	0.7822885393408064	0.3637637600023201	-0.019348608754042585	fixed_CPM_prior_1	CPM_ge_1_in_half_profiles	mean_gene_z
PAT8	macro_tumour	-0.03805100367800018	-0.03698920386509323	-0.0018620860710481062	0.668477889940402	0.2666690887626651	0.1916614296766555	0.04527135209189179	-0.11531173590768072	0.14870649705771766	0.5784024182270331	-0.7068563082532332	-0.14639007758476372	fixed_CPM_prior_1	CPM_ge_1_in_half_profiles	mean_gene_z
PAT10	macro_tumour	-0.24284501697804137	-0.20304620086470468	-0.22577820140104202	-0.41699687279330583	-0.3120401450799329	0.23035560909781144	-0.22891257160767764	0.5776545738619236	-0.28252879902912903	0.07594760664891771	-1.1292029759266813	-0.4592681807054891	fixed_CPM_prior_1	CPM_ge_1_in_half_profiles	mean_gene_z
PAT10	micro_tumour	-0.277815305940704	-0.08553863582509111	-0.21691910142061474	-0.6941103858016394	-0.29954141464086964	0.29343460432197427	-0.30799125186215126	0.8404837189045621	-0.23234587938683623	0.1630915463547457	0.03145583221875591	-0.6014258561841255	fixed_CPM_prior_1	CPM_ge_1_in_half_profiles	mean_gene_z
